Timestamp,FramePerSec,FrameID,Thumb_Ab,Thumb,Index,Middle,Ring_Little,LMC_Thumb Ab,LMC_Thumb,Index_Meta-Proximal,Middle_Meta-Proximal,Ring_Little_Meta-Proximal
3313014081,91,145111,1.058820,30.705780,81.176200,83.293840,82.940900,121.747026,33.396461,82.237532,84.608449,85.125744
3313101744,91,145119,1.058820,29.999900,83.293840,83.999720,83.999720,121.745842,33.644429,82.241604,84.749878,85.223233
3313156550,91,145124,1.058820,29.294020,83.646780,83.999720,83.999720,121.746334,33.779734,82.175451,84.763692,85.253080
3313255202,84,145131,1.058820,28.941080,83.646780,83.999720,83.999720,121.745454,33.817068,82.137608,84.806363,85.295207
3313331784,86,145138,1.058820,28.941080,83.646780,83.999720,83.999720,121.747510,33.960133,82.182390,84.816188,85.312521
3313420385,88,145146,1.058820,28.588140,83.646780,83.999720,83.999720,121.745606,34.176495,82.204478,84.784104,85.321560
3313496182,89,145153,1.058820,28.235200,83.646780,83.999720,83.999720,121.746482,34.483439,81.487389,84.788919,85.288776
3313572848,89,145160,1.058820,28.235200,83.646780,83.999720,83.999720,121.745080,35.918455,81.549419,84.736333,85.286295
3313649657,90,145167,1.058820,27.529320,83.646780,83.999720,83.999720,121.745789,37.944783,83.003525,84.497265,85.169635
3313737190,90,145175,1.058820,25.764620,83.646780,83.999720,83.999720,121.747179,35.456171,83.162883,83.591693,82.268503
3313813987,90,145182,1.058820,22.941100,83.646780,83.999720,83.999720,121.746730,33.923345,77.941652,78.150374,77.766755
3314098857,91,145208,1.058820,28.235200,87.529120,87.882060,87.176180,121.745185,15.994243,9.888515,10.313538,11.368934
3314361797,91,145232,1.058820,46.235140,56.823340,55.764520,53.646880,121.745992,22.491212,1.502768,9.910748,11.141992
3314646702,84,145256,1.058820,53.999820,14.470540,14.823480,14.823480,121.746179,24.960915,1.870961,9.659312,10.603551
3314931638,89,145282,1.058820,46.235140,1.411760,10.588200,12.352900,121.746638,27.985362,2.558144,8.886227,9.593065
3315216856,90,145308,1.058820,41.999860,2.117640,10.588200,10.941140,121.746229,29.617052,3.395598,8.682394,9.235717
3315490450,91,145333,1.058820,37.764580,2.470580,9.882320,10.588200,121.745627,30.418688,2.281452,7.557064,8.443571
3315786336,91,145360,1.058820,35.294000,2.823520,8.823500,9.882320,121.746228,30.369125,2.336821,6.640557,8.179699
3316071219,85,145384,1.058820,34.941060,2.117640,7.764680,9.529380,121.745693,30.331803,2.566047,6.591567,8.139239
